final_out, ini_co2=740, ini_ph=7.960014399962521, final_co2=1515.15279121, final_ph=7.709138163697739, phdat_final_ph=7.709123551030639, dic_a=2.672060264523119, dic_z=2.982402292649842, alk_a=2.947463719708252, alk_z=3.12730575800851, finc=32096320911409.816, cinp=4954.833984375
final_out, ini_co2=740, ini_ph=7.96995820953468, final_co2=1494.04824682, final_ph=7.72300209099823, phdat_final_ph=7.722947345186403, dic_a=2.738614694266199, dic_z=3.03922399093069, alk_a=3.025538190115201, alk_z=3.193141955376828, finc=32096592534993.234, cinp=4852.294921875
final_out, ini_co2=740, ini_ph=7.97998542662308, final_co2=1478.3842266, final_ph=7.736740496433145, phdat_final_ph=7.736662569988105, dic_a=2.807599961644367, dic_z=3.107313711955232, alk_a=3.106626134653455, alk_z=3.270916033545074, finc=32096873524907.11, cinp=4819.3359375
final_out, ini_co2=740, ini_ph=7.990098260277875, final_co2=1463.24026941, final_ph=7.7503582666471775, phdat_final_ph=7.750416953577735, dic_a=2.879041234683385, dic_z=3.178077047929141, alk_a=3.1907907975706, alk_z=3.351868100805963, finc=32097163881151.46, cinp=4790.0390625
final_out, ini_co2=760, ini_ph=7.809925121955523, final_co2=2125.09013502, final_ph=7.4817151753442825, phdat_final_ph=7.481643664168561, dic_a=1.901756406730895, dic_z=2.455472727843188, alk_a=2.052482584795337, alk_z=2.494201064480441, finc=20458973766748.047, cinp=8291.015625
final_out, ini_co2=760, ini_ph=7.820005462383063, final_co2=2104.29696597, final_ph=7.498303813984792, phdat_final_ph=7.498301597494425, dic_a=1.948682739549378, dic_z=2.526932203010964, alk_a=2.105862172082473, alk_z=2.572048223497418, finc=21936006615393.066, cinp=8433.837890625
final_out, ini_co2=760, ini_ph=7.829945216808976, final_co2=2087.14227001, final_ph=7.514643421240528, phdat_final_ph=7.514588158544798, dic_a=1.99617666919609, dic_z=2.602681241058223, alk_a=2.159981895345062, alk_z=2.65440732384172, finc=23758319870214.844, cinp=8605.95703125
final_out, ini_co2=760, ini_ph=7.839980698019495, final_co2=2064.5511786, final_ph=7.530746639844306, phdat_final_ph=7.530702879635748, dic_a=2.045467001152703, dic_z=2.67268052137918, alk_a=2.216249471083128, alk_z=2.731255251706289, finc=25484721901098.633, cinp=8708.49609375
final_out, ini_co2=760, ini_ph=7.849954901862816, final_co2=2042.66748323, final_ph=7.546625222079494, phdat_final_ph=7.546715732528958, dic_a=2.095677512267189, dic_z=2.744594508675221, alk_a=2.273668846987527, alk_z=2.810330695692673, finc=27518039848583.984, cinp=8811.03515625
final_out, ini_co2=760, ini_ph=7.859993186603154, final_co2=2007.09616556, final_ph=7.562290110801029, phdat_final_ph=7.562306275871475, dic_a=2.147488808470205, dic_z=2.796645481246026, alk_a=2.333034529196398, alk_z=2.869472953995236, finc=28841614738928.223, cinp=8723.14453125
final_out, ini_co2=760, ini_ph=7.94000274277635, final_co2=1617.77429622, final_ph=7.68101278335903, phdat_final_ph=7.681043962979111, dic_a=2.612062502852782, dic_z=2.979194040911469, alk_a=2.870314224729703, alk_z=3.109847312406894, finc=32095964990852.234, cinp=5559.08203125
final_out, ini_co2=760, ini_ph=7.949979465781904, final_co2=1576.95261586, final_ph=7.695143549362641, phdat_final_ph=7.695136032174248, dic_a=2.677171866718735, dic_z=3.002734803810234, alk_a=2.946300010559226, alk_z=3.141121315753376, finc=32096231931270.418, cinp=5163.57421875
final_out, ini_co2=760, ini_ph=7.960048585851832, final_co2=0.0, final_ph=7.709138163697739, phdat_final_ph=7.709116881422766, dic_a=2.744706349535252, dic_z=2.965963211896321, alk_a=3.025283533566227, alk_z=3.110355620576252, finc=32096508238019.066, cinp=7895.5078125
final_out, ini_co2=760, ini_ph=7.970075642098864, final_co2=1531.36650205, final_ph=7.72300209099823, phdat_final_ph=7.723077358062558, dic_a=2.813545179597656, dic_z=3.116198897287428, alk_a=3.106003004855869, alk_z=3.272723287614546, finc=32096789227932.945, cinp=4921.875
final_out, ini_co2=760, ini_ph=7.979994635995907, final_co2=1515.48335299, final_ph=7.736740496433145, phdat_final_ph=7.736688506659551, dic_a=2.883664255681875, dic_z=3.185500341838497, alk_a=3.188378541526247, alk_z=3.351841658651321, finc=32097074901012.062, cinp=4888.916015625
final_out, ini_co2=760, ini_ph=7.990009854417312, final_co2=1499.99330652, final_ph=7.7503582666471775, phdat_final_ph=7.75034975869309, dic_a=2.956245230299188, dic_z=3.257459038010639, alk_a=3.273848510410969, alk_z=3.434130762636377, finc=32097369940421.637, cinp=4859.619140625
final_out, ini_co2=780, ini_ph=7.789940268680878, final_co2=2194.06889221, final_ph=7.447735220022457, phdat_final_ph=7.447817122132466, dic_a=1.860170180429582, dic_z=2.345100849617921, alk_a=2.0008983476603, alk_z=2.3718169061712, finc=17926917454785.156, cinp=7888.18359375
final_out, ini_co2=780, ini_ph=7.810011922225559, final_co2=2187.67926032, final_ph=7.4817151753442825, phdat_final_ph=7.481629458113455, dic_a=1.952388882212262, dic_z=2.5277992174904, alk_a=2.105458386441172, alk_z=2.5667094281231, finc=21360539271765.137, cinp=8576.66015625
final_out, ini_co2=780, ini_ph=7.839944942667231, final_co2=2128.1935213, final_ph=7.530746639844306, phdat_final_ph=7.530761505273506, dic_a=2.099311637207744, dic_z=2.755435794045616, alk_a=2.272778733260918, alk_z=2.814733251435783, finc=26865843525805.664, cinp=9038.0859375
final_out, ini_co2=780, ini_ph=7.849969981994525, final_co2=2085.65186504, final_ph=7.546625222079494, phdat_final_ph=7.546622296464724, dic_a=2.151058429297789, dic_z=2.801838476131889, alk_a=2.331923855667719, alk_z=2.86812964809022, finc=28189418416149.902, cinp=8891.6015625
final_out, ini_co2=780, ini_ph=7.960025047353402, final_co2=1586.44125323, final_ph=7.709138163697739, phdat_final_ph=7.709088523459431, dic_a=2.816838265911069, dic_z=3.122686856564282, alk_a=3.102513547703854, alk_z=3.271928427856373, finc=32096695564628.324, cinp=5031.73828125
final_out, ini_co2=780, ini_ph=7.970096558037632, final_co2=1569.38292729, final_ph=7.72300209099823, phdat_final_ph=7.722981666409203, dic_a=2.887953293424687, dic_z=3.19287691004496, alk_a=3.185841811565615, alk_z=3.351871732319984, finc=32096985920872.664, cinp=4995.1171875
final_out, ini_co2=780, ini_ph=7.979921757496334, final_co2=1552.46805888, final_ph=7.736740496433145, phdat_final_ph=7.736678858487857, dic_a=2.959209733119963, dic_z=3.263160863647121, alk_a=3.269512913940389, alk_z=3.432199097447718, finc=32097276277117.008, cinp=4958.49609375
final_out, ini_co2=780, ini_ph=7.989993925498093, final_co2=1536.61185273, final_ph=7.7503582666471775, phdat_final_ph=7.750412329806721, dic_a=3.034076398286632, dic_z=3.33748868709496, alk_a=3.357634334929787, alk_z=3.517140295024727, finc=32097580682857.05, cinp=4929.19921875
final_out, ini_co2=800, ini_ph=7.789975662303366, final_co2=2268.63909448, final_ph=7.447735220022457, phdat_final_ph=7.447724901812809, dic_a=1.908103212587841, dic_z=2.424337296254429, alk_a=2.050876106092767, alk_z=2.45090650220638, finc=18847665204589.844, cinp=8272.705078125
final_out, ini_co2=800, ini_ph=7.800093824048504, final_co2=2274.73607339, final_ph=7.4648638806969, phdat_final_ph=7.464914533920879, dic_a=1.955240646086536, dic_z=2.528949040706576, alk_a=2.104242458944161, alk_z=2.561678586662961, finc=20804254172924.805, cinp=8734.130859375
final_out, ini_co2=800, ini_ph=7.829903310206515, final_co2=2206.18969932, final_ph=7.514643421240528, phdat_final_ph=7.514624998510103, dic_a=2.101471705285829, dic_z=2.751500867178005, alk_a=2.270383565214514, alk_z=2.804212272564026, finc=25906731286425.78, cinp=9147.94921875
final_out, ini_co2=800, ini_ph=7.959907652387608, final_co2=1623.45740262, final_ph=7.709138163697739, phdat_final_ph=7.709151758644001, dic_a=2.888470507936963, dic_z=3.196111903696619, alk_a=3.179149921502695, alk_z=3.347663216861961, finc=32096882891237.574, cinp=5097.65625
final_out, ini_co2=800, ini_ph=7.970062058711225, final_co2=1606.6761462, final_ph=7.72300209099823, phdat_final_ph=7.722997659921099, dic_a=2.96186197209, dic_z=3.268853789975834, alk_a=3.265105076563397, alk_z=3.430360169301256, finc=32097182613812.383, cinp=5064.697265625
final_out, ini_co2=800, ini_ph=7.979946017523974, final_co2=1589.36947759, final_ph=7.736740496433145, phdat_final_ph=7.7367686291308, dic_a=3.035399552871351, dic_z=3.34150876456778, alk_a=3.351411118174815, alk_z=3.513328970115908, finc=32097482336387.19, cinp=5028.076171875
final_out, ini_co2=800, ini_ph=7.989925909550943, final_co2=1573.28365383, final_ph=7.7503582666471775, phdat_final_ph=7.75038248327073, dic_a=3.111407039054741, dic_z=3.417047188918986, alk_a=3.440839909551961, alk_z=3.599607361910614, finc=32097791425292.46, cinp=4998.779296875
final_out, ini_co2=820, ini_ph=7.659985095030137, final_co2=2956.74374434, final_ph=7.1901504352903975, phdat_final_ph=7.190197816300808, dic_a=1.434540311111602, dic_z=1.764269058995911, alk_a=1.516968198932566, alk_z=1.721576821338996, finc=3003131010034.1797, cinp=8562.01171875
final_out, ini_co2=820, ini_ph=7.670032361608425, final_co2=2938.37694126, final_ph=7.213034418114553, phdat_final_ph=7.21298198437486, dic_a=1.469075414089048, dic_z=1.844648642252648, alk_a=1.555271796046251, alk_z=1.805886094118021, finc=4691168551342.773, cinp=8876.953125
final_out, ini_co2=820, ini_ph=7.680031294986351, final_co2=2906.679223, final_ph=7.235262570537971, phdat_final_ph=7.235354436935881, dic_a=1.504306327335306, dic_z=1.918300006123021, alk_a=1.594401778041318, alk_z=1.883941803817349, finc=6340841603076.172, cinp=9096.6796875
final_out, ini_co2=820, ini_ph=7.689915497689539, final_co2=2871.68310458, final_ph=7.256884969706256, phdat_final_ph=7.256791857040654, dic_a=1.540078315393257, dic_z=1.98854008697884, alk_a=1.634188506920216, alk_z=1.95875416452993, finc=8028879144384.766, cinp=9272.4609375
final_out, ini_co2=820, ini_ph=7.699924168531689, final_co2=2822.71994129, final_ph=7.277946298839792, phdat_final_ph=7.278030485291306, dic_a=1.577118222238206, dic_z=2.050226178750007, alk_a=1.675444497899072, alk_z=2.025474441649362, finc=9640187706542.969, cinp=9331.0546875
final_out, ini_co2=820, ini_ph=7.709974523368874, final_co2=2752.38812775, final_ph=7.298486594078565, phdat_final_ph=7.298425815938826, dic_a=1.61524346916465, dic_z=2.093198324486033, alk_a=1.717973021041452, alk_z=2.073871006734298, finc=10867851372949.219, cinp=9184.5703125
final_out, ini_co2=820, ini_ph=7.730001077613771, final_co2=2579.57025944, final_ph=7.338144622526911, phdat_final_ph=7.338142650122551, dic_a=1.694082947067417, dic_z=2.14615455111234, alk_a=1.806117400258296, alk_z=2.138381369422864, finc=12459977690319.824, cinp=8536.376953125
final_out, ini_co2=820, ini_ph=7.79008342668495, final_co2=2355.13595466, final_ph=7.447735220022457, phdat_final_ph=7.44769959790788, dic_a=1.956494923854794, dic_z=2.516723017092754, alk_a=2.101371517492671, alk_z=2.543149903001066, finc=20036964381420.9, cinp=8785.400390625
final_out, ini_co2=820, ini_ph=7.800077927960706, final_co2=2334.67365077, final_ph=7.4648638806969, phdat_final_ph=7.464859869128138, dic_a=2.004201803853024, dic_z=2.595383793445095, alk_a=2.155353826528491, alk_z=2.628134962294551, finc=21571543964428.71, cinp=8979.4921875
final_out, ini_co2=820, ini_ph=7.809969984623087, final_co2=2317.21327373, final_ph=7.4817151753442825, phdat_final_ph=7.481814177018928, dic_a=2.05273438540038, dic_z=2.678733805623132, alk_a=2.21036415177254, alk_z=2.718104495168677, finc=23374674974462.89, cinp=9199.21875
final_out, ini_co2=820, ini_ph=7.8199787590558, final_co2=2279.7650915, final_ph=7.498303813984792, phdat_final_ph=7.498316615082506, dic_a=2.102993097570185, dic_z=2.737985611853632, alk_a=2.267431934918624, alk_z=2.78407297224066, finc=24870890067895.508, cinp=9177.24609375
final_out, ini_co2=820, ini_ph=7.829994233761585, final_co2=2267.5481391, final_ph=7.514643421240528, phdat_final_ph=7.514677199555844, dic_a=2.154667059882982, dic_z=2.8285063867895, alk_a=2.326206344629775, alk_z=2.881742865566751, finc=27153577197619.63, cinp=9433.59375
final_out, ini_co2=820, ini_ph=7.83996970517449, final_co2=2219.66083933, final_ph=7.530746639844306, phdat_final_ph=7.530703001652033, dic_a=2.207397716180941, dic_z=2.873711077340771, alk_a=2.386299660116166, alk_z=2.933986283252342, finc=28400423108813.477, cinp=9257.8125
final_out, ini_co2=820, ini_ph=7.949963968258667, final_co2=1679.99997812, final_ph=7.695143549362641, phdat_final_ph=7.695183445121029, dic_a=2.8886917562097, dic_z=3.199531425751326, alk_a=3.17240972222449, alk_z=3.343679404489614, finc=32096779861602.484, cinp=5211.181640625
final_out, ini_co2=820, ini_ph=7.960045201121812, final_co2=1661.67188462, final_ph=7.709138163697739, phdat_final_ph=7.709199325369504, dic_a=2.961903546834601, dic_z=3.271793554524409, alk_a=3.257885234668164, alk_z=3.425721982068235, finc=32097079584177.297, cinp=5170.8984375
final_out, ini_co2=820, ini_ph=7.969943576878084, final_co2=1643.39622418, final_ph=7.72300209099823, phdat_final_ph=7.72305061546585, dic_a=3.035279212525708, dic_z=3.344174265593301, alk_a=3.343777746008562, alk_z=3.508193437411137, finc=32097379306752.1, cinp=5130.615234375
final_out, ini_co2=820, ini_ph=7.979912752180979, final_co2=1626.38104735, final_ph=7.736740496433145, phdat_final_ph=7.736754130523597, dic_a=3.111105168631817, dic_z=3.419402308307577, alk_a=3.432745409772694, alk_z=3.593934563983584, finc=32097688395657.367, cinp=5097.65625
final_out, ini_co2=820, ini_ph=7.989910731845678, final_co2=1610.48434133, final_ph=7.7503582666471775, phdat_final_ph=7.750326145231519, dic_a=3.189388241142301, dic_z=3.49747192758283, alk_a=3.524785935552085, alk_z=3.682954953611183, finc=32098006850893.098, cinp=5072.021484375
